PatientID,Actinobacillus,Actinomyces,Atopobium,Bulleidia,Campylobacter,Capnocytophaga,Catonella,Fusobacterium,Gemella,Granulicatella,Haemophilus,Leptotrichia,Megasphaera,Mogibacterium,Moryella,Neisseria,Oribacterium,Parvimonas,Peptostreptococcus,Porphyromonas,Prevotella,Rothia,Selenomonas,Streptococcus,Tannerella,Veillonella,Abiotrophia,Aggregatibacter,Bifidobacterium,Butyrivibrio,Cardiobacterium,Corynebacterium,Dialister,Lautropia,Paludibacter,Scardovia,Sharpea,Staphylococcus,Bacteroides,Janthinobacterium,Klebsiella,Pyramidobacter,Treponema,Filifactor,Moraxella,Achromobacter,Eikenella,Mycoplasma,Pseudomonas,Schwartzia,Acinetobacter,Leuconostoc,Propionibacterium,Burkholderia,Lactobacillus,Chryseobacterium,Kingella,Nocardia,Alloscardovia,Enterococcus,Proteus,Nesterenkonia,Tetrasphaera,Peptococcus,TG5,Odoribacter,Geobacillus,Mycobacterium,Stenotrophomonas,Trabulsiella,Bacillus,Lactococcus,Pediococcus,Pseudoramibacter_Eubacterium,Serratia,Slackia,Peptoniphilus,Agrobacterium,Elizabethkingia,Sphaerochaeta,Sphingomonas,Mobiluncus,Bilophila,Enhydrobacter,Alloiococcus,Desulfovibrio,Avibacterium,Trichococcus,SHD-231,Anaerovorax,Morganella,Rhodococcus,Micrococcus,Phycicoccus,Dermabacter,Finegoldia,Sneathia,Desulfobulbus,Streptomyces,Halomonas,Shewanella,Dermacoccus,Actinobaculum,Microbacterium,BE24,Cellulomonas,Streptobacillus,Anaerococcus,Bradyrhizobium,Roseomonas,Afipia,Gluconacetobacter,Pasteurella,Gardnerella,Comamonas,Erwinia,Sphingobacterium,Wautersiella,Deinococcus,Gordonia,Kurthia,Propionivibrio,Vagococcus,Brevibacterium,Brochothrix,Acholeplasma,Anoxybacillus,Candidatus_Tammella,Novosphingobium,Sphingobium,Syntrophomonas,Plesiomonas,Cryocola,Ralstonia
CH0049,0,0.136939404,0.011411617,0,0,0.319525277,0,0,0,1.939974894,5.386283236,0.159762638,0,0.011411617,0,4.427707406,0,0,0,0.251055575,1.780212256,2.076914299,0,2.031267831,0,0.456464681,0,0,0,0,0,0,0,0.022823234,0.011411617,0,0,0,0,0,0,0,0,0,45.05306402,0,0,0,35.77541938,0,0,0,0,0,0,0,0,0,0.057058085,0,0.022823234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057058085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0043,0,1.789055192,0.070159027,0,0.257249766,1.601964453,0.046772685,0.678203929,0,3.706735267,73.87745557,3.589803555,0.116931712,0.023386342,0.09354537,0.865294668,0.081852198,0.023386342,0,0.502806361,1.485032741,1.508419083,1.426566885,1.999532273,0.608044902,2.16323667,0.479420019,0.444340505,0,0,0.09354537,0.947146866,0.152011225,0.374181478,0.140318054,0,0,0,0,0,0,0,0.152011225,0,0,0,0.304022451,0.035079514,0.09354537,0.19878391,0,0,0,0.023386342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035079514,0.035079514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0042,0,3.919239905,0.05089922,0.016966407,0.508992196,2.205632847,0.016966407,0.186630472,0.39022735,0.475059382,0.220563285,0.33932813,0.016966407,0.016966407,0.084832033,0.067865626,0.33932813,0.05089922,1.747539871,36.05361384,8.703766542,4.835425857,0.593824228,2.96912114,0.016966407,32.08347472,0,0,0.305395317,0,0,0.305395317,0,1.221581269,0.033932813,0,0.016966407,0,0,0,0,0,0.101798439,0,0,0,0,0,1.968103156,0,0,0,0,0,0.067865626,0,0.016966407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016966407,0,0,0,0,0,0,0,0,0
CH0041,6.803097345,1.327433628,0.110619469,0.165929204,0.110619469,0.359513274,0,0.691371681,0,0,5.94579646,0.60840708,0.027654867,0.082964602,0.082964602,23.94911504,0.193584071,0.082964602,0.082964602,4.092920354,8.545353982,14.43584071,0.110619469,21.26659292,0.082964602,3.346238938,1.244469027,0.719026549,0.027654867,0,0.193584071,1.355088496,0.055309735,0.719026549,0.027654867,0,0,0,0,0,0,0,0.138274336,0.138274336,0.746681416,0,0,0,0,0,0,0,0,0,1.050884956,0,0,0,0,0.442477876,0,0.055309735,0,0,0.027654867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580752212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0040,0,8.536396089,1.226136893,0.03104144,0.279372963,0,0,1.800403539,0.03104144,0.263852243,0,0,0.853639609,0.062082881,0.077603601,0.139686482,0.139686482,0.124165761,0,5.044234053,13.81344094,20.62703709,0.279372963,29.20999534,0.170727922,11.34564644,0,0,1.645196337,0,0,0,0.077603601,0,0.01552072,0,0,0,0,0,0,0,0.263852243,0.388018004,0,0.232810802,0,0.062082881,0.186248642,0.01552072,0,0,0,0,2.498835946,0,0,0,0.356976564,0,0,0.077603601,0,0,0.108645041,0,0,0,0,0,0,0,0,0,0,0.01552072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01552072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0047,0.014154282,1.075725407,0,0.014154282,0.184005662,0.014154282,0,0.212314225,1.35881104,0.891719745,0.622788394,0.42462845,0,0,0.028308563,8.719037509,0.410474168,0.028308563,0,0.042462845,1.146496815,2.363765039,0.127388535,9.030431706,0,0.495399859,0,0,0,0,0,0.014154282,0.042462845,0,0,0,0,0,0,0,71.8895966,0,0,0,0.014154282,0,0,0,0.410474168,0.014154282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438782732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0046,0,3.03969308,0,0,0.619743249,3.423343662,0,1.859229748,0.457429541,0.044267375,0.162313708,2.877379371,0.029511583,0,0,7.850081157,2.936402538,0,0,8.838719197,7.909104323,0.796812749,0.250848458,15.58211598,0,2.272391914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.77836801,0,0,15.1984654,0,0,0,0,0,0.029511583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029511583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0062,0,8.927062799,0.309771895,0.253449733,0.535060546,0.168966488,0.028161081,7.603491974,0,2.703463813,0.704027035,3.069557871,1.126443255,0.056322163,0,0.084483244,0.140805407,0.19712757,0,0.704027035,10.70121093,8.082230358,0.563221628,14.39031259,0.028161081,9.856378485,0,0,0.506899465,0,0,0.619543791,0.084483244,0,0.112644326,0.140805407,0,23.76795269,0,0,0,0,0.140805407,0,0,0,0,0,0,0,0,0,0,0,3.097718952,0,0.281610814,0,0,1.041960011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028161081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0044,0,12.68259386,0.068259386,0,0.996587031,0,0,0.232081911,0,1.201365188,0.027303754,0.66894198,0.177474403,0,0.709897611,0.027303754,0.054607509,0.013651877,0.163822526,0,31.24914676,35.15358362,0.136518771,0.709897611,0,15.33105802,0,0,0,0,0,0,0.300341297,0,0,0,0,0,0,0,0,0,0.013651877,0,0,0,0.013651877,0.027303754,0.054607509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013651877,0,0,0,0,0,0.013651877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0049,0,2.248759305,0.170595534,0.108560794,0.108560794,0.108560794,0.077543424,0.868486352,3.132754342,2.32630273,48.4646402,2.822580645,0.217121588,0.06203474,0.139578164,4.714640199,0.139578164,0.015508685,0.093052109,1.426799007,5.024813896,5.009305211,0.046526055,18.19168734,0.06203474,2.90012407,0,1.209677419,0,0.03101737,0,0.155086849,0.046526055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015508685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06203474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KL0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013078734,0,0,0,0,0,0,0,0,0,0,86.39811666,0,0,0,0,0,4.577556893,0,0,0,0,0,0,0,0.95474758,0,0.052314936,7.572586974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405440753,0.026157468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SG0008,0,1.3811168,0.095249435,0.047624717,0.023812359,0.011906179,0.011906179,0.380997738,1.02393142,0,80.4976783,0.321466841,0,0.011906179,0.023812359,0.095249435,0.047624717,0.071437076,0.190498869,0.821526372,2.321704965,2.631265627,0.023812359,5.33396833,0.023812359,0.678652221,0,0,0,0.011906179,0,0.035718538,0.023812359,0.023812359,0,0,0,0,0,0,0,0,0.011906179,0.035718538,0,0.071437076,0,0,3.726634123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011906179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SG0009,0,1.533564815,0.028935185,0.028935185,0.144675926,0.636574074,0,0.376157407,0,0.434027778,15.0462963,0,0,0,0,1.244212963,0.086805556,0.028935185,0,0,5.208333333,4.427083333,0,38.88888889,0,2.054398148,0,0,0,0,0,1.62037037,0.607638889,0,0,0.462962963,0,26.96759259,0,0,0,0,0,0,0.05787037,0,0.086805556,0,0,0,0,0,0,0,0.028935185,0,0,0,0,0.115740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SG0001,0,3.415409055,0.190627482,0.111199365,0.381254964,0.444797458,0.031771247,0.285941223,0.683081811,2.827640985,1.731532963,1.938046068,0.127084988,0.031771247,0.190627482,1.842732327,0.222398729,0.015885624,0,0.190627482,8.196981732,1.906274821,0.508339952,62.65289913,0,8.196981732,0.285941223,0,0.031771247,0.095313741,0.111199365,0.063542494,0,0.238284353,0,0,0,0.015885624,0,0,0,0,0,0,0,0.031771247,0,0,0,0,0.111199365,0,0,0,0,0.015885624,0.301826847,2.589356632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SG0002,0,0.969109631,0.084797093,0,0.145366445,0,0,0,0,1.405208964,11.4112659,0.109024833,0.060569352,0,0,0,0.024227741,0,0,0,1.368867353,3.16172017,0.060569352,75.9903089,0,3.198061781,0,0,0.01211387,0,0,0,0.036341611,0,0,0.01211387,0,0,0,0,0,0,0,0,0,0.024227741,0,0,0,0.01211387,0,0,0,0,1.756511205,0,0,0,0.096910963,0.060569352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SG0003,0,0,0,1.814375436,0,0,0,13.36357292,10.15352408,0,0,0.034891835,0,0,0,0,0,2.198185625,0.034891835,3.035589672,0.174459177,0,0,18.1786462,0,0,0,1.605024424,0,0,0,6.69923238,1.11653873,0,0,0,0,2.581995813,0,0,3.105373343,0,0,0,0,0,0,0,32.76343336,0,0,0,0,0,0.732728542,0,0,0,0,0,2.407536636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SG0004,0,0.074649149,0,0,0,0.02985966,0,0.01492983,9.749178859,0.149298298,0,0.02985966,0.01492983,0,0,0.567333532,0,0,0,0,0.164228128,1.537772469,0.01492983,1.761719916,0,0.238877277,0,0,0,0,0,0,0,0.134368468,0,0,0,84.99552105,0,0,0,0,0,0,0,0.104508809,0,0,0.238877277,0,0,0,0,0,0.119438638,0,0.059719319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0004,0.488848152,3.299725023,0.152765047,0.091659028,0.183318057,0.274977085,0.03055301,0.488848152,0,7.638252368,22.82309808,1.313779407,0,0.03055301,0.061106019,6.507791017,0.061106019,0,0,1.558203483,3.574702108,8.67705469,0.122212038,39.44393523,0.03055301,2.444240758,0,0,0,0,0,0,0,0,0,0,0,0.152765047,0,0,0.061106019,0,0,0,0,0.091659028,0,0,0.183318057,0,0,0,0,0,0,0,0,0,0,0.183318057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SG0006,0,0.824969064,0.013749484,0.027498969,0.013749484,0.013749484,0.027498969,0.467482469,0.192492782,0.109995875,32.61377698,0.164993813,0.013749484,0.027498969,0,0.302488657,0.068747422,0.082496906,0,0.439983501,1.044960814,0.824969064,0.027498969,1.223704111,0,0.178743297,0,0,0,0,0,0,0.013749484,0.329987626,0,0,0,0,0,0,60.59397773,0,0.054997938,0,0,0.12374536,0,0.013749484,0.082496906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013749484,0,0,0.013749484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SG0007,0,8.488443445,0.552260176,0.69543874,0.245448967,0.020454081,0.081816322,1.615872367,7.077111884,0.265903048,6.831662917,2.045408059,0.224994887,0.265903048,0.286357128,10.18613213,0.245448967,0.143178564,0.409081612,0.490897934,9.511147474,10.79975455,0.061362242,24.79034567,0.040908161,13.2746983,0,0,0.020454081,0.040908161,0,0.122724484,0.040908161,0.020454081,0.020454081,0,0,0.204540806,0,0,0.040908161,0,0.163632645,0.040908161,0,0.163632645,0,0.061362242,0,0,0,0,0,0,0.040908161,0,0,0,0,0,0,0,0,0,0,0,0,0.388627531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0038,5.79868709,10.37199125,0.175054705,0.196936543,0.306345733,0.196936543,0.043763676,0.4595186,2.603938731,2.822757112,5.164113786,3.785557987,0.043763676,0.065645514,0.065645514,13.2166302,0.196936543,0,0.021881838,0.131291028,9.5404814,23.52297593,0.240700219,9.43107221,0.043763676,4.398249453,0,0,0,0.021881838,0.021881838,0.196936543,0.021881838,0.196936543,0.043763676,0,0,0,0,0,6.214442013,0,0.065645514,0,0,0.021881838,0,0,0.065645514,0,0,0,0,0,0.021881838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306345733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0039,0.016265452,8.181522446,0.52049447,0.097592713,0.243981783,0.081327261,0.097592713,1.236174366,1.447625244,0,0.910865322,0.829538061,0.325309044,0.178919974,0.130123617,0.422901757,0.309043591,0.276512687,0.878334418,1.903057905,16.55823032,10.7839948,0.52049447,43.85165908,0.195185426,6.441119063,0,0.211450878,0,0,0,0.3741054,0.14638907,0.016265452,0,0,0,0,0,0,0.618087183,0,0.845803513,0.341574496,0,0,0,0.048796357,0.032530904,0,0,0,0,0,0.032530904,0,0.048796357,0,0.016265452,0,0,0,0,0.016265452,0.130123617,0,0,0,0,0.227716331,0,0,0,0,0,0.032530904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390370852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0036,0,0.143867642,0.131878672,0,0.071933821,1.59453303,0,0.143867642,0,0,0.03596691,0.383647045,0.527514687,0.03596691,0,0,0.01198897,0.215801463,0,0.059944851,1.378731567,34.80398034,0.239779403,1.222874955,0.01198897,51.67246134,0,0,0.563481597,0,0,0,0.143867642,0,0.02397794,0,0,0,0,0,0,0,0.179834552,0.01198897,0,0.83922791,0,0.287735284,0.071933821,0.071933821,4.160172641,0,0.03596691,0,0.203812493,0,0,0,0,0,0,0,0,0,0.263757343,0,0,0,0.143867642,0,0.047955881,0,0,0,0,0,0,0.03596691,0.047955881,0.047955881,0.107900731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0037,2.326122354,1.163061177,0.046522447,0.046522447,0.186089788,0.093044894,0.069783671,0.883926495,0,0,17.07373808,0.535008141,0.023261224,0.023261224,0.023261224,19.02768086,0.162828565,0.069783671,0.023261224,1.535240754,2.814608048,17.16678297,0.139567341,7.792509886,0.116306118,0.883926495,0.674575483,0,0,0.023261224,0,0.093044894,0.116306118,0.3954408,0.023261224,0.023261224,0,0,0.023261224,0,0,0,0.186089788,0.162828565,25.68039079,0,0,0,0,0.069783671,0,0,0,0,0.209351012,0,0,0,0,0,0,0,0,0.046522447,0.023261224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0034,0,4.042506573,0.492988607,0.131463628,0.175284838,10.88957055,0.054776512,0.262927257,0,0,0.109553024,6.321209465,0.054776512,0.010955302,0.142418931,0.142418931,0.098597721,0.142418931,0.076687117,0.109553024,5.32427695,0.372480281,0.668273444,1.446099912,0.558720421,2.705959685,0.41630149,0,0.010955302,0,0.153374233,0.219106047,0.032865907,0.054776512,0.04382121,0,0,0.04382121,0,0,0,0,0,0,0,0.273882559,0.010955302,0.032865907,64.13234005,0.010955302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219106047,0,0,0,0,0,0,0,0.010955302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0032,0.31358885,3.728222997,0,0,0,0.905923345,0,0.104529617,7.351916376,1.219512195,0.487804878,0.557491289,0,0,0,0.069686411,0,0,0,0.487804878,0.383275261,1.254355401,0.069686411,12.89198606,0,0.243902439,0,0.174216028,0,0,0.069686411,0.069686411,0,0,0,0,0,0,0,0,14.00696864,0,0,0,0,0.174216028,0,0,54.14634146,0,0,0,0,0,0.452961673,0,0.418118467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418118467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0033,0.137713949,4.210112139,0.118040527,0.196734212,0.059020264,0.413141845,0.039346842,0.865630533,9.246507968,0,6.787330317,0.49183553,0,0.039346842,0.078693685,12.86641747,0.177060791,0.059020264,0.039346842,0.786936848,1.377139485,23.3720244,0.039346842,17.21424356,0,1.711587645,0,0.118040527,0,0,0.039346842,0.078693685,0,1.219752115,0,0,0,0,0,0,0,0,0,0,0,0.49183553,0,0,0.236081055,0,0,0,0,0,0,0,0,0,0,0,17.48967145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0031,1.143451144,6.340956341,0,0.103950104,0,1.455301455,0,0.207900208,12.99376299,0,1.871101871,0.727650728,0,0,0,0.935550936,0,0,0,0.831600832,0.935550936,3.014553015,0.207900208,17.77546778,0,0.415800416,0,0,0,0,0.103950104,0,0,0.103950104,0,0,0,0,0,0,31.80873181,0,0,0,0,0.623700624,0,0,16.32016632,0,0,0,0,0,1.351351351,0,0.727650728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0034,2.673237754,2.718040621,0.059737157,0.298685783,0.194145759,0.537634409,0.014934289,0.910991637,1.53823178,0.597371565,3.912783752,5.376344086,0.119474313,0.029868578,0.044802867,38.03763441,0.104540024,0.014934289,0.149342891,1.433691756,14.18757467,5.585424134,0.089605735,13.79928315,0,3.554360812,0,2.195340502,0,0.029868578,0.059737157,0,0,0,0,0,0,0,0.029868578,0,0.209080048,0,0,0,0,0,0,0,1.299283154,0,0,0,0,0,0,0,0,0,0,0.17921147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0024,0,0.289284888,0.10414256,0,0.023142791,0.023142791,0.023142791,0.011571396,0,0.266142097,0.173570933,1.46956723,0,0,0.023142791,0.011571396,0.196713724,0,0.011571396,0,1.307567693,10.12497107,0.011571396,6.90812312,0,2.60356399,0,0,0,0,0,0,0,0,0,0,0,0,0.023142791,0,0.080999769,0,0.011571396,0,0,0.208285119,0,0,76.09349688,0,0,0,0,0.011571396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0027,0.899742931,2.281491003,0.032133676,0.096401028,0.064267352,0.674807198,0.032133676,0.771208226,5.398457584,1.831619537,5.976863753,0.642673522,0,0,0.032133676,27.8277635,0.064267352,0.096401028,0.096401028,5.559125964,3.245501285,13.11053985,0.032133676,22.26863753,0.096401028,0.899742931,0,0.096401028,0,0,0.160668381,2.667095116,0,0.192802057,0,0,0,1.060411311,0.128534704,0,0.032133676,0,0.064267352,0.128534704,0.032133676,0,0,0,3.181233933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032133676,0,0,0,0,0,0,0.032133676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SG0017,0,4.028985507,0.31884058,0.028985507,0.072463768,0.144927536,0,0.144927536,0.695652174,0,1.449275362,0.202898551,0.028985507,0.101449275,0.028985507,3.333333333,0.101449275,0.028985507,0.188405797,0.15942029,10.76811594,7.869565217,0.014492754,65.15942029,0,4.710144928,0,0.072463768,0,0,0.028985507,0.014492754,0,0.072463768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115942029,0,0.115942029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0043,0,1.345450254,0,0.070813171,0.082615367,0.354065856,0,0.177032928,0.708131713,0.885164641,8.450371769,0.424879028,0,0.011802195,0,21.89307211,0,0,0.02360439,0.849758055,1.15661513,10.72819544,0.011802195,41.20146347,0.02360439,1.239230497,0,0.365868052,0,0,0.118021952,0.118021952,0,0,0.02360439,0,0,0,0,0,0,0,0.047208781,0.059010976,0,0.118021952,0,0,9.512569338,0,0,0,0,0,0,0,0,0,0.02360439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
